OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,x,y,Longitude,Latitude
3034,10000812,,800,Church of the Apostles,Church of the Apostles,4272 FREMONT AVE N,98103.0,1266758.5946797,244132.494471848,-122.3496845353658,47.65918688781104
3035,10000813,,800,Greater New Bethel Missionary Baptist Church,Greater New Bethel Baptist Church,5279 RAINIER AVE S,98118.0,1282932.91797403,205340.300730944,-122.28110175114833,47.553712103541606
3036,10000814,,800,Damascus Int'l Fellowship Baptist Church,Damascus Baptist Church,5237 RAINIER AVE S,98118.0,1282652.3995062,205635.097057357,-122.28226002633546,47.55450566940318
3037,10000815,,800,First Romanian Pentecostal Church,First Romanian Pentecostal Church,8315 NE 155TH ST,98028.0,1296795.13598444,273129.170730352,-122.22995568215697,47.74022487369256
3038,2007,12189.0,240,Renton Memorial Stadium,Renton Memorial Stadium,405 Logan Ave N,98057.0,1300220.10387203,181145.640130848,-122.20935409747315,47.48826324841191
3039,2328,794044.0,390,International District / Chinatown Library,International District Lib,713 8th Ave S,98104.0,1272968.26894011,221016.798905432,-122.32267604376763,47.59615998688198
3040,2069,720345.0,530,Bartell Drugs-Canyon Park,Bartell Drugs-Canyon Park,22833 Bothell-Everett Hwy,98021.0,1300135.7500381,291503.8121306,-122.21772429498792,47.790755654148775
3041,6003161,0.0,600,Hazel Wolf Wetland Natural Area,Hazel Wolf Wetland Natural Area,600 Block of Windsor Dr SE,98053.0,1352450.5630592,222454.64609535,-122.00066284425709,47.603862209484824
3042,1488,0.0,180,Bothell City Hall,Bothell City Hall,18415 101st Ave NE,98011.0,1302806.07999927,280733.758539528,-122.20608118598241,47.76136576116312
3043,794,0.0,720,Woodinville Whiskey Co.,Woodinville Whiskey,14509 Woodinville-Redmond Rd NE,98072.0,1315625.52516086,270333.484392598,-122.15324164183764,47.73347284756689
3044,1920,0.0,690,Langstons Landing,Langstons Landing,74th Ave S & S 259th St,98032.0,1291510.87489945,138964.172000527,-122.24145175915604,47.37221036062349
3045,1507,707866.0,420,Boeing Fabrication Division,Boeing Fabrication Div,700 15th St SW,98001.0,1291635.01408686,107213.647575185,-122.238611224689,47.28518789706134
3046,710,0.0,120,Mt. Olivet Cemetery,Mt. Olivet,100 Blaine Ave NE,98056.0,1305473.94113337,179051.356917858,-122.18795880444848,47.48277821696539
3047,1781,0.0,630,Terminal 46,Terminal 46,Alaskan Way S & S King St,98104.0,1268912.38007027,220213.589881942,-122.33904752006858,47.593742055166935
3048,6007008,0.0,600,MacLean Park,MacLean Park,Taylor Ave N and Newton St,98109.0,1267669.57612544,235609.504956186,-122.34530915726232,47.63587488213989
3049,1082,444923.0,600,William Grose Park,William Grose Park,31st Ave,98122.0,1280454.1850706,228848.328846022,-122.29294344185097,47.618019291105405
3050,403,0.0,600,Turnkey Park,Turnkey Park,100th Ave SE & S 232nd St,98031.0,1300419.72486386,146425.186934099,-122.20604208282549,47.393102506963515
3051,303,0.0,600,Kirstine M Burger Park,Kirstine M Burger Park,Farrelly St,0.0,1348108.28007711,74111.2600399405,-122.00907588781739,47.197047923660485
3052,858,452461.0,64,US District Court,US District Court,700 Stewart St,98191.0,1269730.4899826,227919.45996885,-122.33634245117253,47.61490742521764
3053,6004868,0.0,600,Site 1 Duwamish,Site 1 Duwamish,2802 S 112th St,98112.0,1278988.62205686,187076.026892111,-122.29566649421872,47.50344525946644
3054,967,0.0,600,Magnuson Park,Magnuson Park,Sand Point Way NE & Park Entrance,0.0,1290562.63893503,249367.400012523,-122.25349940832133,47.674780686188974
3055,1447,840829.0,60,1201 Western Bldg,1201 Western Bldg,1201 Western Ave,98101.0,1268956.5548507,224597.038792193,-122.33921612816681,47.60575930665171
3056,1152,0.0,120,Evergreen Washelli Mausoleum Columbarium,Evergreen Washelli,11220 Aurora Ave N,98133.0,1268467.23758785,263015.959329516,-122.3442567788136,47.71103769513665
3057,776,0.0,600,Spring Beach Park,Spring Beach Park,SW Spring Beach Rd,98070.0,1220379.41086344,131990.074072108,-122.52782042618132,47.34916418218608
3058,871,833277.0,120,Calvary Catholic Cemetery,Calvary Catholic,5041 35th Ave NE,98105.0,1281345.7108466,246415.903947026,-122.29067808844455,47.666218243316145
3059,6006924,0.0,600,Alva Miller Park,Alva Miller Park,Manion Way NE and 277th Pl NE,98019.0,1361371.63412778,273907.494961098,-121.9675786735499,47.74526928360076
3060,993,0.0,600,Hiawatha Playfield,Hiawatha Playground,California Ave SW & SW Lander St,98116.0,1257474.74612144,214795.764103442,-122.38494942434568,47.57826924749515
3061,6002973,0.0,600,Interurban Trail Site - Algona,Interurban Trail Site - Algona,Boundary Blvd N and Industry Dr N to 5th Ave S and Tacoma B,98001.0,1289408.44406494,106664.39408052,-122.24753963283086,47.28357057819556
3062,6005386,0.0,600,Denny Peak Park,Denny Peak Park,6401 Denny Peak Dr SE,98065.0,1386547.65693836,199893.625928774,-121.8612393659569,47.54335083582695
3063,6002558,0.0,600,Rattlesnake Mountain Scenic Area (State),Rattlesnake Mountain Scenic Area (State,Winery Rd and I-90,98065.0,1391753.70492519,185211.284886688,-121.83938558171458,47.503291437160826
3064,765,0.0,600,Agren Park,Agren Memorial Park,Thorsen Rd SW & SW Bank Rd,98070.0,1227756.04506028,168269.950003028,-122.50124304371468,47.449042890995074
3065,6002458,0.0,600,Poverty Bay Park,Poverty Bay Park,E Spring St,0.0,1260129.93995802,125188.191022351,-122.36695934517866,47.33280650724183
3066,6002485,0.0,600,North End Boat Ramp,North End Boat Ramp,E Spring St,0.0,1237416.54903319,189821.924943611,-122.46405420106395,47.50868141238583
3067,6002478,0.0,600,Childrens Play Area Park,Childrens Play Area Park,E Spring St,0.0,1237110.49288678,167358.343886599,-122.46336723549885,47.44709377000589
3068,1166,0.0,600,Lowman Beach Park,Lowman Beach Park,Lincoln Pkwy SW & Beach Dr SW,98136.0,1254030.1611471,200966.030936182,-122.39776349313394,47.540171749162894
3069,6600377,580032.0,665,Administration Center-Renton,Admin,300 SW 7th St,98057.0,1297306.00012019,176139.999879688,-122.22077348093477,47.474399113140564
3070,1003,470930.0,662,West Seattle High School,West Seattle,3000 California Ave SW,98116.0,1257385.99990785,214324.999953106,-122.38527045026778,47.57697400852377
3071,191,155119.0,663,Bellevue College,Bellevue College,3000 Landerholm Cir SE,98007.0,1315751.99997352,215825.999903858,-122.148941302336,47.584069238482904
3072,714,580177.0,663,Renton Technical College,Renton Tech,3000 NE 4th St,98056.0,1308315.00008377,183064.000139266,-122.17675418296568,47.49391367825139
3073,322,2369.0,660,Lake Grove Elementary School,Lake Grove,303 SW 308th St,98023.0,1267126.00011286,122398.000080436,-122.33853273563813,47.32553741316199
3074,608,12156.0,660,John James Audubon Elementary School,Audubon,3045 180th Ave NE,98052.0,1327772.99988161,235063.000143692,-122.10152319971756,47.63735305383026
3075,102,2367.0,664,St. Vincent de Paul School,St. Vincent De Paul,30527 8th Ave S,98003.0,1270591.00007261,122971.999916688,-122.32460936603076,47.327295644814924
3076,81,2368.0,662,Federal Way High School,Federal Way,30611 16th Ave S,98003.0,1273154.81810769,122871.716324598,-122.31426586869647,47.32715649238881
3077,63,25.0,661,Rainier Middle School,Rainier,30620 116th Ave SE,98092.0,1305074.00000411,122376.00012444,-122.18554882111633,47.327408392123594
3078,54,24.0,660,Lea Hill Elementary School,Lea Hill,30908 124th Ave SE,98092.0,1307574.99992336,121453.000001937,-122.1754010929209,47.324998416458655
3079,6600467,806270.0,660,Sawyer Woods Elementary School,Woods,31135 228th Ave SE,98010.0,1341099.00013244,120354.999901354,-122.0401812512898,47.32351063735342
3080,2262,888654.0,530,North Towne QFC,North Towne QFC,2636 Bellevue Way NE,98004.0,1303291.35954052,234541.35847044,-122.20077138570757,47.634773940955874
3081,902114,0.0,902,Seattle Electric Bike,Seattle Electric Bike,7900 East Green Lake Dr N,98103.0,1269999.74010028,253815.571234271,-122.33730277364485,47.68590213459202
3082,720,599695.0,660,Carriage Crest Elementary School,Carriage Crest,18235 140th Ave SE,98058.0,1312819.99993202,162596.00006485,-122.1571100319291,47.43802330601946
3083,10000817,,800,Dominion Of Worship Tabernacle Ministries,Dominion Of Worship Tabernacle,307 E MAIN ST,98002.0,1295090.7447082,115382.74508211,-122.22528604336932,47.30775168496562
3084,6004660,0.0,600,Crow Marsh Natural Area,Crow Marsh Natural Area,SE Green River Gorge Road and 285th Ave SE,98010.0,1358352.19003545,120135.043976441,-121.97061377483568,47.32362805132576
3085,2423,417724.0,64,Magnolia Post Office,Magnolia Post Office,3211 W McGraw St,98199.0,1254462.55463928,237150.679367274,-122.39899350183268,47.639375206994465
3086,1317,12230.0,660,Bow Lake Elementary School,Bow Lake,18237 42nd Ave S,98188.0,1281804.99995427,163569.000087351,-122.28248341057103,47.43915855925888
3087,61,1258816.0,661,Olympic Middle School,Olympic,839 21st St SE,98002.0,1296910.21351019,109093.767174527,-122.21749774589351,47.29060341826919
3088,1331,400677.0,666,Seattle Christian School,Seattle Christian,18301 Military Rd S,98188.0,1283974.99987936,163272.000025183,-122.2736940323594,47.43845615898743
3089,6600615,755385.0,664,CHOICE Academy (6-12),Choice Academy,18367 8th Ave S,98148.0,1271254.00005893,163212.000145182,-122.3250815226109,47.43762736764178
3090,1230,537576.0,660,Lake Forest Park Elementary School,Lake Forest Park,18500 37th Ave NE,98155.0,1282718.00009677,281721.000003353,-122.28781765608761,47.76306025868842
3091,6600285,2366.0,665,Federal Way Memorial Field,FedWay Memorial Field,1300 S 308th St,98003.0,1272464.99993353,123052.000084773,-122.31706079058674,47.32761421962902
3092,1175,442502.0,660,Bailey Gatzert Elementary School,Gatzert,1301 E Yesler Way,98122.0,1274746.99996269,222801.000061437,-122.3156075484356,47.601144588130815
3093,2077,115528.0,663,Bellevue College-North Campus,Bellevue College-North Campus,14673 NE 29th Pl,98007.0,1316958.99985611,234266.000097275,-122.14532502195944,47.63467142893729
3094,196,69.0,661,Highland Middle School,Highland,15027 Bel Red Rd,98007.0,1318024.00002269,231035.999995604,-122.14078349471488,47.62586739139878
3095,6004280,0.0,600,Raging River Natural Area,Raging River Natural Area,Preston Fall City Rd and SE 68th St,98024.0,1374085.00010519,196987.987055019,-121.91152892366009,47.534918289829946
3096,477,0.0,600,Mark Twain Park,Mark Twain Park,10625 132nd Ave NE & NE 108th Pl,98033.0,1312209.15010385,256454.613856435,-122.16614584811313,47.69526845204229
3097,6006905,0.0,600,Cherry Crest Mini Park,Cherry Crest Mini Park,2532 127th Avenue NE,98005.0,1310863.71611494,233772.435139522,-122.17000869032027,47.633030978985225
3098,6007019,0.0,600,Miller Triangle,Miller Triangle,E Thomas St. and 20th Ave E,98112.0,1277357.21783936,229740.063939184,-122.3055674346868,47.6203018103921
3099,2151,0.0,600,Occidental Square,Occidental Park,Occidental & Main,98104.0,1270384.61990795,222636.802883267,-122.33327341746387,47.60046281712424
3100,411,0.0,600,Foster Park,Foster Park,S 259th St & 74th Ave S,98032.0,1291436.86487685,138042.867084607,-122.24168234528507,47.369681331506634
3101,6004596,0.0,600,Rotary Centennial Park/Good Will Park,Rotary Centennial Park/Good Will Park,1070 Griffin Ave,98022.0,1353385.58710778,76218.095065102,-121.9879794980884,47.20304207624602
3102,6007138,927929.0,600,Ella Bailey Park,Ella Bailey Park,2601 W Smith St,98199.0,1256440.62187736,237566.432800859,-122.39100561044302,47.64062479240667
3103,1208,0.0,600,White Center Park,White Center Park,15th Ave SW & SW 102nd St,98146.0,1264664.87511386,190436.452914014,-122.35387400077558,47.511895125863774
3104,10001889,0.0,120,Pet Haven Cemetery,Pet Haven,23646 Military Rd S,98032.0,1280817.3693836,145553.393730193,-122.28510026978296,47.38972677937254
3105,1928,119588.0,300,Tam o'Shanter Golf & Country Club,Tam o'Shanter GC & CC,1313 183rd Ave NE,98008.0,1328732.42808086,229365.675908431,-122.09725260674298,47.62177928934413
3106,1676,448492.0,600,Klondike Gold Rush National Park,Klondike Gold Rush National Park,319 2nd Ave S,98104.0,1270699.26101094,222234.024489358,-122.33196653907409,47.599375617664954
3107,768,408724.0,600,Camp Sealth Recreation Area,Camp Sealth Recreation Area,Camp Sealth Rd & Wax Orchard Rd,98070.0,1222740.93107477,137103.8000651,-122.51874851849387,47.36332212834654
3108,1340,0.0,300,Brae Burn Golf Course,Brae Burn GC,2409 182nd Ave NE,98052.0,1328508.34388335,232870.478938192,-122.09839474475963,47.631376276138255
3109,10000818,,800,Trinity Presbyterian Church,Trinity Presbyterian Church,1315 N 160TH ST,98133.0,1269273.54863927,275273.879039347,-122.34195825368354,47.74467939580794
3110,10000819,,800,I AM Reading Room,I AM Reading Room,7608 AURORA AVE N,98103.0,1268312.4793672,253251.651430354,-122.34410670251235,47.68426585757909
3111,10000821,,800,Hillside Church ,Hillside Church ,930 E JAMES ST,98031.0,1296521.50989127,143932.108915016,-122.22159584003322,47.38607717970049
3112,10000823,,800,Holy Trinity Lutheran Church,Holy Trinity Lutheran Church,8501 SE 40TH ST,98040.0,1296942.11830202,212561.598952353,-122.22490747661558,47.57421432749399
3113,10000831,,800,Beautiful Savior Lutheran Church,Beautiful Savior Lutheran Church,16919 33RD AVE S,98188.0,1279713.71640719,167984.681216598,-122.29127028202534,47.451153656345575
3114,10001352,1042267.0,695,Trader Joe's,Trader Joe's,15563 NE 24TH ST,98007.0,1319913.20720227,232827.573512182,-122.13324607043005,47.63086599929987
3115,10001353,103710.0,695,QFC,QFC,15600 NE 8TH ST,98008.0,1320424.17534044,228880.179504111,-122.13090413496475,47.62006944384191
3116,10001354,668234.0,695,Foss' Grocery & Deli,Foss' Grocery & Deli,16255 SE 256TH ST,98042.0,1320758.67598377,138454.551628694,-122.12340176183768,47.37221902973005
3117,10001355,988988.0,695,Hong Kong Market,Hong Kong Market,35415 21ST AVE SW,98023.0,1261090.85306244,107378.453676015,-122.36165898786078,47.284043708807175
3118,10001356,394346.0,695,Safeway,Safeway,152 ROOSEVELT AVE,98022.0,1355382.20680219,74473.9991438538,-121.97984432749985,47.19834310027261
3119,10001357,0.0,695,T&T Supermarket,T&T Supermarket,12620 SE 41ST PL,98006.0,1309855.60855111,211852.553782523,-122.17254974215678,47.57289887955424
3120,10001359,87525.0,695,Farmhouse Market,Farmhouse Market,33521 SE REDMOND-FALL CITY RD,98024.0,1379056.78970228,209040.783815518,-121.89207533692816,47.56814698273552
3121,10001360,0.0,695,H Mart,H Mart,951 NW BALLARD WAY,98107.0,1261701.46732678,245482.276221111,-122.37031095443555,47.66261155035036
3122,10001362,127510.0,695,Safeway,Safeway,14020 MAIN ST NE,98019.0,1356992.08055094,267054.694034189,-121.98496097312893,47.72630625892274
3123,10001363,893042.0,695,QFC,QFC,1009 MONROE AVE,98022.0,1352728.06283228,75271.259688437,-121.99056686574771,47.200419596728054
3124,10001365,477254.0,695,Safeway,Safeway,2622 CALIFORNIA AVE SW,98116.0,1257239.73018728,215329.839150771,-122.38594506373131,47.579720118030835
3125,10001366,357356.0,695,Albertsons,Albertsons,3925 236TH AVE NE,98053.0,1346399.91899252,237641.935930684,-122.02614064450002,47.64523874775128
